id,brewery_id,beer,latitude,longitude,brewery_name
5739,1,(512) ALT,30.22340012,-97.7696991,(512) Brewing Company
5740,1,(512) Bruin,30.22340012,-97.7696991,(512) Brewing Company
5737,1,(512) IPA,30.22340012,-97.7696991,(512) Brewing Company
5736,1,(512) Pale,30.22340012,-97.7696991,(512) Brewing Company
5738,1,(512) Pecan Porter,30.22340012,-97.7696991,(512) Brewing Company
5741,1,(512) Whiskey Barrel Aged Double Pecan Porter,30.22340012,-97.7696991,(512) Brewing Company
5735,1,(512) Wit,30.22340012,-97.7696991,(512) Brewing Company
5843,1,One,30.22340012,-97.7696991,(512) Brewing Company
3985,2,21A IPA,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3987,2,563 Stout,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3981,2,Amendment Pale Ale,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3979,2,Bitter American,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3988,2,Double Trouble IPA,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3984,2,General Pippo's Porter,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3983,2,North Star Red,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3986,2,Oyster Point Oyster Stout,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3982,2,Potrero ESB,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3978,2,South Park Blonde,37.78250122,-122.3929977,21st Amendment Brewery Cafe
3980,2,Watermelon Wheat,37.78250122,-122.3929977,21st Amendment Brewery Cafe
5608,3,Drie Fonteinen Kriek,50.76679993,4.308100224,3 Fonteinen Brouwerij Ambachtelijke Geuzestekerij
4009,3,Oude Geuze,50.76679993,4.308100224,3 Fonteinen Brouwerij Ambachtelijke Geuzestekerij
3998,4,Bock Beer,59.74509811,10.21350002,Aass Brewery
2666,4,Classic Special Brew,59.74509811,10.21350002,Aass Brewery
3999,4,Genuine Pilsner,59.74509811,10.21350002,Aass Brewery
4000,4,Gull Classic,59.74509811,10.21350002,Aass Brewery
3997,4,Juleøl,59.74509811,10.21350002,Aass Brewery
4232,5,Brune (Brown),50.26060104,4.912199974,Abbaye de Leffe
4253,5,Leffe Blonde,50.26060104,4.912199974,Abbaye de Leffe
3912,6,6,50.30929947,4.7645998,Abbaye de Maredsous
3911,6,8,50.30929947,4.7645998,Abbaye de Maredsous
3910,6,10,50.30929947,4.7645998,Abbaye de Maredsous
360,7,Rochefort 10,50.19990158,5.227700233,Abbaye Notre Dame du St Remy
485,7,Rochefort 6,50.19990158,5.227700233,Abbaye Notre Dame du St Remy
853,7,Rochefort 8,50.19990158,5.227700233,Abbaye Notre Dame du St Remy
1470,9,Scottish Ale,41.43920135,-87.10780334,Aberdeen Brewing
5907,10,Abbey Ale,30.50489998,-89.94400024,Abita Brewing Company
5903,10,Abita Amber,30.50489998,-89.94400024,Abita Brewing Company
5905,10,Abita Golden,30.50489998,-89.94400024,Abita Brewing Company
4416,10,Abita Jockamo IPA,30.50489998,-89.94400024,Abita Brewing Company
5906,10,Abita Light Beer,30.50489998,-89.94400024,Abita Brewing Company
4995,10,Abita Purple Haze,30.50489998,-89.94400024,Abita Brewing Company
5627,10,Andygator,30.50489998,-89.94400024,Abita Brewing Company
5856,10,Christmas Ale,30.50489998,-89.94400024,Abita Brewing Company
4475,10,Fall Fest,30.50489998,-89.94400024,Abita Brewing Company
5910,10,Honey Rye Ale,30.50489998,-89.94400024,Abita Brewing Company
4297,10,Purple Haze,30.50489998,-89.94400024,Abita Brewing Company
5432,10,Restoration Pale Ale,30.50489998,-89.94400024,Abita Brewing Company
5904,10,S.O.S,30.50489998,-89.94400024,Abita Brewing Company
5565,10,Satsuma Harvest Wit,30.50489998,-89.94400024,Abita Brewing Company
5912,10,Satsuma Wit,30.50489998,-89.94400024,Abita Brewing Company
5911,10,Strawberry,30.50489998,-89.94400024,Abita Brewing Company
4476,10,Strawberry Harvest Lager,30.50489998,-89.94400024,Abita Brewing Company
5909,10,Triple Citra Hopped Satsuma Wit,30.50489998,-89.94400024,Abita Brewing Company
5047,10,Turbodog,30.50489998,-89.94400024,Abita Brewing Company
5908,10,Wheat,30.50489998,-89.94400024,Abita Brewing Company
4004,11,Adnams Explorer,52.32770157,1.680199981,Adnams & Co.
4007,11,Adnams Fisherman,52.32770157,1.680199981,Adnams & Co.
4005,11,Adnam's Suffolk Special Bitter,52.32770157,1.680199981,Adnams & Co.
4008,11,Adnams Tally Ho,52.32770157,1.680199981,Adnams & Co.
4003,11,Broadside Ale,52.32770157,1.680199981,Adnams & Co.
4006,11,Nut Brown Ale,52.32770157,1.680199981,Adnams & Co.
3566,12,Affligem Dubbel,50.96989822,4.189199924,Affligem Brouwerij
2610,13,Catfish Cream Ale,49.76520157,-97.15390015,Agassiz Brewing
467,14,Bavarian Bock,41.26029968,-96.09030151,Aksarben Brewing (BOP)
465,14,Bourbon Imperial Stout,41.26029968,-96.09030151,Aksarben Brewing (BOP)
470,14,Brout,41.26029968,-96.09030151,Aksarben Brewing (BOP)
469,14,Harvest Brown,41.26029968,-96.09030151,Aksarben Brewing (BOP)
468,14,Heater,41.26029968,-96.09030151,Aksarben Brewing (BOP)
466,14,Witbier,41.26029968,-96.09030151,Aksarben Brewing (BOP)
1040,15,Jubiläums German Pils,47.87810135,10.61610031,Aktienbrauerei Kaufbeuren
1039,15,St. Martin Doppelbock,47.87810135,10.61610031,Aktienbrauerei Kaufbeuren
1122,16,Irvington Porter,45.54840088,-122.6190033,Alameda Brewhouse
4079,17,Alaskan Amber,58.3572998,-134.4900055,Alaskan Brewing
4087,17,Alaskan Barley Wine Ale,58.3572998,-134.4900055,Alaskan Brewing
4082,17,Alaskan ESB,58.3572998,-134.4900055,Alaskan Brewing
4083,17,Alaskan IPA,58.3572998,-134.4900055,Alaskan Brewing
4080,17,Alaskan Pale,58.3572998,-134.4900055,Alaskan Brewing
4084,17,Alaskan Smoked Porter,58.3572998,-134.4900055,Alaskan Brewing
4081,17,Alaskan Stout,58.3572998,-134.4900055,Alaskan Brewing
4086,17,Alaskan Summer Ale,58.3572998,-134.4900055,Alaskan Brewing
5626,17,Alaskan White Ale,58.3572998,-134.4900055,Alaskan Brewing
4088,17,Breakup Bock,58.3572998,-134.4900055,Alaskan Brewing
4085,17,Winter Ale,58.3572998,-134.4900055,Alaskan Brewing
1794,21,Anvil Ale,32.89199829,-117.1439972,AleSmith Brewing
1369,21,Grand Cru 2003,32.89199829,-117.1439972,AleSmith Brewing
384,21,Grand Cru 2006,32.89199829,-117.1439972,AleSmith Brewing
1221,21,Horny Devil,32.89199829,-117.1439972,AleSmith Brewing
1793,21,IPA,32.89199829,-117.1439972,AleSmith Brewing
1255,21,Lil Devil,32.89199829,-117.1439972,AleSmith Brewing
1222,21,Old Numbskull 2003,32.89199829,-117.1439972,AleSmith Brewing
923,21,Speedway Stout,32.89199829,-117.1439972,AleSmith Brewing
811,21,Wee Heavy,32.89199829,-117.1439972,AleSmith Brewing
901,21,X Extra Pale Ale,32.89199829,-117.1439972,AleSmith Brewing
3582,22,Amber Ale,21.30690002,-157.8580017,Ali`i Brewing
3550,22,Golden Ale,21.30690002,-157.8580017,Ali`i Brewing
3347,22,Kona Coffee Stout,21.30690002,-157.8580017,Ali`i Brewing
3596,22,Macadamia Nut Brown,21.30690002,-157.8580017,Ali`i Brewing
3581,22,Macadamia Nut Brown Ale,21.30690002,-157.8580017,Ali`i Brewing
3546,22,Pau Hana Porter,21.30690002,-157.8580017,Ali`i Brewing
5840,23,Allagash Fluxus 09,43.70280075,-70.31659698,Allagash Brewing
4282,23,Allagash White,43.70280075,-70.31659698,Allagash Brewing
2015,23,Double Ale,43.70280075,-70.31659698,Allagash Brewing
1021,23,Four,43.70280075,-70.31659698,Allagash Brewing
1034,23,Grand Cru,43.70280075,-70.31659698,Allagash Brewing
1438,23,Speciale Reserve Ale,43.70280075,-70.31659698,Allagash Brewing
1424,23,Tripel Reserve,43.70280075,-70.31659698,Allagash Brewing
4110,25,Apricot Ale,40.60160065,-75.47399902,Allentown Brew Works
4106,25,Fegley's Amber Lager,40.60160065,-75.47399902,Allentown Brew Works
4108,25,Hop Explosion,40.60160065,-75.47399902,Allentown Brew Works
4109,25,Pawn Shop Porter,40.60160065,-75.47399902,Allentown Brew Works
4105,25,Pig Pen Pilsener,40.60160065,-75.47399902,Allentown Brew Works
4111,25,Pumpkin Ale,40.60160065,-75.47399902,Allentown Brew Works
4112,25,Rude Elf's Reserve,40.60160065,-75.47399902,Allentown Brew Works
4107,25,Steelgaarden Wit,40.60160065,-75.47399902,Allentown Brew Works
1041,26,Bayrisch Hell,47.74869919,10.56939983,Allguer Brauhaus AG Kempten
929,26,Cambonator Doppelbock,47.74869919,10.56939983,Allguer Brauhaus AG Kempten
1038,26,Winterfestival,47.74869919,10.56939983,Allguer Brauhaus AG Kempten
878,28,Kentucky Ale,38.05009842,-84.50879669,Alltech's Lexington Brewing Company
3301,28,Limestone 1897 Original Amber Ale (discontinued),38.05009842,-84.50879669,Alltech's Lexington Brewing Company
3299,28,Limestone Bavarian Style Bock (discontinued),38.05009842,-84.50879669,Alltech's Lexington Brewing Company
3303,28,Limestone Crisp-Hoppy Pale Ale (discontinued),38.05009842,-84.50879669,Alltech's Lexington Brewing Company
3300,28,Limestone English Style Porter (discontinued),38.05009842,-84.50879669,Alltech's Lexington Brewing Company
5804,29,Duet,32.83549881,-116.7649994,Alpine Beer Company
5805,29,Nelson,32.83549881,-116.7649994,Alpine Beer Company
1256,29,Pure Hoppiness,32.83549881,-116.7649994,Alpine Beer Company
512,30,Pils,48.34569931,8.403100014,Alpirsbacher Klosterbru
511,30,Spezial,48.34569931,8.403100014,Alpirsbacher Klosterbru
167,31,Podge Belgian Imperial Stout,50.91899872,3.263200045,Alvinne Picobrouwerij
3158,32,Aurora Amber Ale,41.76050186,-88.30899811,America's Brewing
3160,32,Golden Light,41.76050186,-88.30899811,America's Brewing
1486,32,Hemp Ale,41.76050186,-88.30899811,America's Brewing
3159,32,Honey Wheat Ale,41.76050186,-88.30899811,America's Brewing
3161,32,Payton Pilsner,41.76050186,-88.30899811,America's Brewing
2313,32,Schwartzbier,41.76050186,-88.30899811,America's Brewing
3157,32,Sweeney Stout,41.76050186,-88.30899811,America's Brewing
3358,33,Oatmeal Stout,38.89659882,-121.0770035,American River Brewing
2426,34,Hofbrauhaus Brewery & Biergarten Vienna Velvet,39.15510178,-94.48200226,Amerisports Brew Pub
4558,35,Amherst ESB,42.37630081,-72.51989746,Amherst Brewing Company
4562,35,Bankers Gold,42.37630081,-72.51989746,Amherst Brewing Company
4561,35,Boltwood Bock,42.37630081,-72.51989746,Amherst Brewing Company
4564,35,Cascade IPA,42.37630081,-72.51989746,Amherst Brewing Company
4556,35,Graduation Ale,42.37630081,-72.51989746,Amherst Brewing Company
4563,35,Half in the Bagpipe,42.37630081,-72.51989746,Amherst Brewing Company
4551,35,Heather Ale,42.37630081,-72.51989746,Amherst Brewing Company
4559,35,Honey Pilsner,42.37630081,-72.51989746,Amherst Brewing Company
4552,35,Lewmeister Oktoberfest,42.37630081,-72.51989746,Amherst Brewing Company
4549,35,Massatucky Brown,42.37630081,-72.51989746,Amherst Brewing Company
4548,35,North Pleasant Pale Ale,42.37630081,-72.51989746,Amherst Brewing Company
4565,35,Olde #8 Anniversary Ale,42.37630081,-72.51989746,Amherst Brewing Company
4557,35,Patriots Pilsner,42.37630081,-72.51989746,Amherst Brewing Company
4560,35,Puffers Smoked Porter,42.37630081,-72.51989746,Amherst Brewing Company
4553,35,Raspberry Brown Ale,42.37630081,-72.51989746,Amherst Brewing Company
4555,35,Righteous Red,42.37630081,-72.51989746,Amherst Brewing Company
4550,35,Two Sisters Imperial Stout,42.37630081,-72.51989746,Amherst Brewing Company
4554,35,Workingman's Wheat,42.37630081,-72.51989746,Amherst Brewing Company
1086,36,Loyal Duke Scotch Ale,38.53499985,-105.9919968,"Amicas Pizza, Microbrews and More"
4541,37,Amstel Light,52.37379837,4.890900135,Amstel Brouwerij
4397,39,Anchor Steam,37.76350021,-122.401001,Anchor Brewing
4428,39,Anchor Summer Beer,37.76350021,-122.401001,Anchor Brewing
181,39,Bock,37.76350021,-122.401001,Anchor Brewing
1380,39,Christmas Ale 2003,37.76350021,-122.401001,Anchor Brewing
54,39,Christmas Ale 2007,37.76350021,-122.401001,Anchor Brewing
5173,39,Liberty Ale,37.76350021,-122.401001,Anchor Brewing
1958,39,Old Foghorn 1996,37.76350021,-122.401001,Anchor Brewing
3089,39,Old Foghorn 1998,37.76350021,-122.401001,Anchor Brewing
18,39,Old Foghorn 2001,37.76350021,-122.401001,Anchor Brewing
1792,39,Old Foghorn 2002,37.76350021,-122.401001,Anchor Brewing
383,39,Old Foghorn 2006,37.76350021,-122.401001,Anchor Brewing
3256,39,Our Special Ale 1992,37.76350021,-122.401001,Anchor Brewing
2387,39,Our Special Ale 1994,37.76350021,-122.401001,Anchor Brewing
2386,39,Our Special Ale 1995,37.76350021,-122.401001,Anchor Brewing
3469,39,Our Special Ale 1996,37.76350021,-122.401001,Anchor Brewing
3359,39,Our Special Ale 1997,37.76350021,-122.401001,Anchor Brewing
2240,39,Porter,37.76350021,-122.401001,Anchor Brewing
2566,39,Small Beer,37.76350021,-122.401001,Anchor Brewing
2229,39,Wheat,37.76350021,-122.401001,Anchor Brewing
1517,40,Doppelbock Dunkel,47.97750092,11.18500042,Andechser Klosterbrauerei
1687,40,Hell,47.97750092,11.18500042,Andechser Klosterbrauerei
1686,40,Weißbier Dunkel,47.97750092,11.18500042,Andechser Klosterbrauerei
4347,41,Barney Flats Oatmeal Stout,39.00139999,-123.3560028,Anderson Valley Brewing
4481,41,Boont Amber Ale,39.00139999,-123.3560028,Anderson Valley Brewing
3706,41,Deep Enders Dark,39.00139999,-123.3560028,Anderson Valley Brewing
3481,41,High Rollers Wheat Beer,39.00139999,-123.3560028,Anderson Valley Brewing
4482,41,Hop Ottin IPA,39.00139999,-123.3560028,Anderson Valley Brewing
3255,41,Horn of the Bear Barleywine,39.00139999,-123.3560028,Anderson Valley Brewing
3525,41,Nitro Stout,39.00139999,-123.3560028,Anderson Valley Brewing
4508,41,Summer Solstice Cerveza Crema,39.00139999,-123.3560028,Anderson Valley Brewing
3258,41,Winter Solstice Seasonal Ale 1992,39.00139999,-123.3560028,Anderson Valley Brewing
1831,41,Winter Solstice Seasonal Ale 2002,39.00139999,-123.3560028,Anderson Valley Brewing
2839,43,Bacchanal Blonde,43.07849884,-89.38200378,Angelic Brewing
2837,43,London Porter,43.07849884,-89.38200378,Angelic Brewing
2838,43,Shakedown Nut Brown,43.07849884,-89.38200378,Angelic Brewing
4381,44,Bare Knuckle Stout,38.59830093,-90.20899963,Anheuser-Busch
4927,44,Beach Bum Blonde Ale,38.59830093,-90.20899963,Anheuser-Busch
4377,44,Bud Dry,38.59830093,-90.20899963,Anheuser-Busch
4376,44,Bud Extra,38.59830093,-90.20899963,Anheuser-Busch
4383,44,Bud Ice,38.59830093,-90.20899963,Anheuser-Busch
4384,44,Bud Ice Light,38.59830093,-90.20899963,Anheuser-Busch
3784,44,Bud Light,38.59830093,-90.20899963,Anheuser-Busch
5605,44,Bud Light Golden Wheat,38.59830093,-90.20899963,Anheuser-Busch
4379,44,Bud Light Lime,38.59830093,-90.20899963,Anheuser-Busch
3783,44,Budweiser,38.59830093,-90.20899963,Anheuser-Busch
4941,44,Budweiser American Ale,38.59830093,-90.20899963,Anheuser-Busch
3785,44,Budweiser Select,38.59830093,-90.20899963,Anheuser-Busch
535,44,Green Valley Stone Mill Pale Ale,38.59830093,-90.20899963,Anheuser-Busch
536,44,Green Valley Wild Hop Lager,38.59830093,-90.20899963,Anheuser-Busch
5001,44,Jack's Pumpkin Spice Ale,38.59830093,-90.20899963,Anheuser-Busch
4385,44,Michelob Amber Bock,38.59830093,-90.20899963,Anheuser-Busch
4387,44,Michelob Beer,38.59830093,-90.20899963,Anheuser-Busch
4389,44,Michelob Black & Tan,38.59830093,-90.20899963,Anheuser-Busch
5131,44,Michelob Dunkel Weisse,38.59830093,-90.20899963,Anheuser-Busch
4391,44,Michelob Golden Pilsner,38.59830093,-90.20899963,Anheuser-Busch
1709,44,Michelob Hefeweizen,38.59830093,-90.20899963,Anheuser-Busch
4392,44,Michelob Honey Lager,38.59830093,-90.20899963,Anheuser-Busch
5224,44,Michelob Hop Hound Amber Wheat,38.59830093,-90.20899963,Anheuser-Busch
5766,44,Michelob Irish Red,38.59830093,-90.20899963,Anheuser-Busch
4390,44,Michelob Light,38.59830093,-90.20899963,Anheuser-Busch
3579,44,Michelob Pale Ale,38.59830093,-90.20899963,Anheuser-Busch
4393,44,Michelob Ultra,38.59830093,-90.20899963,Anheuser-Busch
4386,44,Michelob Ultra Amber,38.59830093,-90.20899963,Anheuser-Busch
5676,44,Michelob Winter's Bourbon Cask Ale,38.59830093,-90.20899963,Anheuser-Busch
3946,44,Natural Ice,38.59830093,-90.20899963,Anheuser-Busch
3947,44,Natural Light,38.59830093,-90.20899963,Anheuser-Busch
3475,44,Pacific Ridge Pale Ale,38.59830093,-90.20899963,Anheuser-Busch
4953,44,Redbridge,38.59830093,-90.20899963,Anheuser-Busch
3977,44,Shock Top,38.59830093,-90.20899963,Anheuser-Busch
239,44,Spring Heat Spiced Wheat,38.59830093,-90.20899963,Anheuser-Busch
5002,44,Sun Dog Amber Wheat,38.59830093,-90.20899963,Anheuser-Busch
3976,44,Wild Blue Blueberry Lager,38.59830093,-90.20899963,Anheuser-Busch
4514,44,Ziegenbock Amber,38.59830093,-90.20899963,Anheuser-Busch
3797,45,Abbey Roade Belgian Ale,40.26589966,-76.87529755,Appalachian Brewing Company
3800,45,Anniversary Maibock,40.26589966,-76.87529755,Appalachian Brewing Company
5827,45,Batch 666,40.26589966,-76.87529755,Appalachian Brewing Company
3788,45,Broad Street Barleywine,40.26589966,-76.87529755,Appalachian Brewing Company
3798,45,Celtic Knot Irish Red,40.26589966,-76.87529755,Appalachian Brewing Company
3808,45,Coconut Porter,40.26589966,-76.87529755,Appalachian Brewing Company
3802,45,Dom Blonde Kölsch,40.26589966,-76.87529755,Appalachian Brewing Company
3806,45,Grinnin' Grizzly Spiced Ale,40.26589966,-76.87529755,Appalachian Brewing Company
3801,45,Hinterland Hefe Weizen,40.26589966,-76.87529755,Appalachian Brewing Company
3794,45,Hoppy Trails India Pale Ale,40.26589966,-76.87529755,Appalachian Brewing Company
5831,45,IPA Series (Horizon),40.26589966,-76.87529755,Appalachian Brewing Company
5829,45,IPA Series (Simcoe),40.26589966,-76.87529755,Appalachian Brewing Company
5830,45,IPA Series (Zeus),40.26589966,-76.87529755,Appalachian Brewing Company
3793,45,Jolly Scot Scottish Ale,40.26589966,-76.87529755,Appalachian Brewing Company
3803,45,Kipona Fest,40.26589966,-76.87529755,Appalachian Brewing Company
3790,45,Mountain Lager,40.26589966,-76.87529755,Appalachian Brewing Company
3805,45,Pennypacker Porter,40.26589966,-76.87529755,Appalachian Brewing Company
3799,45,Peregrine Pilsner,40.26589966,-76.87529755,Appalachian Brewing Company
3792,45,Purist Pale Ale,40.26589966,-76.87529755,Appalachian Brewing Company
5102,45,Rauchbock,40.26589966,-76.87529755,Appalachian Brewing Company
3807,45,Sophie's Sparkling Ale,40.26589966,-76.87529755,Appalachian Brewing Company
3795,45,Susquehanna Stout,40.26589966,-76.87529755,Appalachian Brewing Company
3804,45,Trail Blaze Organic Brown Ale,40.26589966,-76.87529755,Appalachian Brewing Company
3791,45,Volks Weizenbock,40.26589966,-76.87529755,Appalachian Brewing Company
3789,45,Water Gap Wheat,40.26589966,-76.87529755,Appalachian Brewing Company
3809,45,Wildflower Honey Wheat,40.26589966,-76.87529755,Appalachian Brewing Company
3796,45,Zoigl Star Lager,40.26589966,-76.87529755,Appalachian Brewing Company
3013,46,Adler Bräu 1848 Lager,44.26190186,-88.41539764,Appleton Brewing
2010,46,Adler Bräu Bucky Brau Barleywine,44.26190186,-88.41539764,Appleton Brewing
2783,46,Adler Bräu Cherry Creek Cherry Flavored Lager,44.26190186,-88.41539764,Appleton Brewing
2776,46,Adler Bräu Classic Porter,44.26190186,-88.41539764,Appleton Brewing
1328,46,Adler Bräu Doppel Bock Beer,44.26190186,-88.41539764,Appleton Brewing
2780,46,Adler Bräu Downtown Brown,44.26190186,-88.41539764,Appleton Brewing
1330,46,Adler Bräu Eagle Lager,44.26190186,-88.41539764,Appleton Brewing
2781,46,Adler Bräu Fox Classic River Ale,44.26190186,-88.41539764,Appleton Brewing
2778,46,Adler Bräu Ginseng Lager,44.26190186,-88.41539764,Appleton Brewing
2956,46,Adler Bräu Holiday Ale,44.26190186,-88.41539764,Appleton Brewing
2779,46,Adler Bräu Marquette Pilsner,44.26190186,-88.41539764,Appleton Brewing
2775,46,Adler Bräu Oatmeal Stout,44.26190186,-88.41539764,Appleton Brewing
2774,46,Adler Bräu Pumpkin Spice,44.26190186,-88.41539764,Appleton Brewing
2777,46,Adler Bräu Tailgate Amber,44.26190186,-88.41539764,Appleton Brewing
2782,46,Adler Bräu Weiss,44.26190186,-88.41539764,Appleton Brewing
1329,46,Adler Bräu Winter Ale,44.26190186,-88.41539764,Appleton Brewing
2086,47,Anglers Ale,42.3219986,-85.18509674,Arcadia Brewing
2085,47,Arcadia ESB,42.3219986,-85.18509674,Arcadia Brewing
5495,47,Big Dick's Olde Ale,42.3219986,-85.18509674,Arcadia Brewing
4474,47,Cocoa Loco,42.3219986,-85.18509674,Arcadia Brewing
4538,47,Hopmouth Double IPA,42.3219986,-85.18509674,Arcadia Brewing
2027,47,Imperial Stout,42.3219986,-85.18509674,Arcadia Brewing
1489,47,India Pale Ale,42.3219986,-85.18509674,Arcadia Brewing
2711,47,Lake Superior ESB,42.3219986,-85.18509674,Arcadia Brewing
2083,47,London Porter,42.3219986,-85.18509674,Arcadia Brewing
2082,47,Nut Brown,42.3219986,-85.18509674,Arcadia Brewing
2024,47,Scotch Ale,42.3219986,-85.18509674,Arcadia Brewing
5492,47,Sky High Rye,42.3219986,-85.18509674,Arcadia Brewing
2084,47,Starboard Stout,42.3219986,-85.18509674,Arcadia Brewing
5862,49,Foreign Extra Stout,53.34329987,-6.284599781,Arthur Guinness & Son
5544,49,Guinness 250th Anniversary Stout,53.34329987,-6.284599781,Arthur Guinness & Son
5878,49,Guinness Draught,53.34329987,-6.284599781,Arthur Guinness & Son
4473,49,Guinness Draught,53.34329987,-6.284599781,Arthur Guinness & Son
4332,49,Guinness Extra Stout,53.34329987,-6.284599781,Arthur Guinness & Son
3948,49,Harp Lager,53.34329987,-6.284599781,Arthur Guinness & Son
5614,51,Roland's ESB,35.62210083,-82.5535965,Asheville Pizza and Brewing Co.
5613,51,Shiva IPA,35.62210083,-82.5535965,Asheville Pizza and Brewing Co.
5651,54,Red Brick Double Chocolate Oatmeal Porter,33.81800079,-84.43530273,Atlanta Brewing Company
4657,55,Bar Harbor Blueberry Ale,44.39960098,-68.33399963,Atlantic Brewing Company
4259,55,Bar Harbor Real Ale,44.39960098,-68.33399963,Atlantic Brewing Company
2903,56,Alt,42.33720016,-83.01860046,Atwater Block Brewing
4902,56,Dirty Blond,42.33720016,-83.01860046,Atwater Block Brewing
2905,56,Dunkel,42.33720016,-83.01860046,Atwater Block Brewing
4480,56,Hell,42.33720016,-83.01860046,Atwater Block Brewing
2904,56,Kölsch,42.33720016,-83.01860046,Atwater Block Brewing
4907,56,MAI-BOCK,42.33720016,-83.01860046,Atwater Block Brewing
2908,56,Pilsner,42.33720016,-83.01860046,Atwater Block Brewing
4906,56,Rost,42.33720016,-83.01860046,Atwater Block Brewing
4905,56,Salvation,42.33720016,-83.01860046,Atwater Block Brewing
4903,56,Vanilla Java Porter,42.33720016,-83.01860046,Atwater Block Brewing
4904,56,Voodoo Vator,42.33720016,-83.01860046,Atwater Block Brewing
2907,56,Wheat,42.33720016,-83.01860046,Atwater Block Brewing
2906,56,X-Line,42.33720016,-83.01860046,Atwater Block Brewing
1477,57,Caramel Bock,44.28960037,-94.4489975,August Schell Brewing
2993,57,Dark,44.28960037,-94.4489975,August Schell Brewing
5700,57,Grain Belt,44.28960037,-94.4489975,August Schell Brewing
2302,57,Weizen,44.28960037,-94.4489975,August Schell Brewing
1126,59,Tannhauser,38.57020187,-90.88020325,Augusta Brewing
4840,61,King Lager,-37.9679985,144.5249939,Australian Brewing Corporation
5165,62,Ale To The Chief,40.01660156,-105.2190018,Avery Brewing Company
1198,62,Czar Imperial Stout,40.01660156,-105.2190018,Avery Brewing Company
5687,62,DuganA IPA,40.01660156,-105.2190018,Avery Brewing Company
151,62,Fourteen,40.01660156,-105.2190018,Avery Brewing Company
2224,62,Hog Heaven Barleywine,40.01660156,-105.2190018,Avery Brewing Company
5632,62,Karma,40.01660156,-105.2190018,Avery Brewing Company
4515,62,"Maharaja, The",40.01660156,-105.2190018,Avery Brewing Company
192,62,Mephistopheles Stout,40.01660156,-105.2190018,Avery Brewing Company
5858,62,Old Jubilation Ale,40.01660156,-105.2190018,Avery Brewing Company
4516,62,"Reverend, The",40.01660156,-105.2190018,Avery Brewing Company
1384,62,Salvation,40.01660156,-105.2190018,Avery Brewing Company
5857,62,Samael's Oak-aged Ale,40.01660156,-105.2190018,Avery Brewing Company
1020,62,The Beast Grand Cru,40.01660156,-105.2190018,Avery Brewing Company
5395,63,Back Road Ale,41.61240005,-86.72679901,Back Road Brewery
5397,63,Back Road American Pale Ale,41.61240005,-86.72679901,Back Road Brewery
5396,63,Belle Gunness Stout,41.61240005,-86.72679901,Back Road Brewery
2303,63,English Mild,41.61240005,-86.72679901,Back Road Brewery
5400,63,Maple City Gold,41.61240005,-86.72679901,Back Road Brewery
5398,63,Midwest IPA,41.61240005,-86.72679901,Back Road Brewery
5399,63,Millennium Lager,41.61240005,-86.72679901,Back Road Brewery
1131,64,Old Smoky,39.57649994,-106.0940018,Backcountry Brewery
1130,64,Peak One Porter,39.57649994,-106.0940018,Backcountry Brewery
1455,65,Cat Tail Pale Ale,44.04859924,-91.67739868,Backwater Brewing
2704,65,Wingdam Wheat,44.04859924,-91.67739868,Backwater Brewing
3336,66,Amber Lager,44.42139816,-84.11669922,Bad Frog Brewery Company
2447,68,Big Eye IPA,32.76679993,-117.1949997,Ballast Point Brewing
5134,68,Black Marlin Porter,32.76679993,-117.1949997,Ballast Point Brewing
5133,68,Calico Amber Ale,32.76679993,-117.1949997,Ballast Point Brewing
1223,68,Come About Imperial Stout,32.76679993,-117.1949997,Ballast Point Brewing
1246,68,Dorado Double IPA,32.76679993,-117.1949997,Ballast Point Brewing
1224,68,Navigator Doppelbock,32.76679993,-117.1949997,Ballast Point Brewing
5558,68,Sculpin India Pale Ale,32.76679993,-117.1949997,Ballast Point Brewing
5135,68,Wahoo Wheat Beer,32.76679993,-117.1949997,Ballast Point Brewing
5132,68,Yellowtail Pale Ale,32.76679993,-117.1949997,Ballast Point Brewing
474,70,Christmas Bock,49.89009857,10.90670013,Bamberger Mahr's-Bru
211,70,Der Weisse Bock,49.89009857,10.90670013,Bamberger Mahr's-Bru
1670,70,Hefeweißbier,49.89009857,10.90670013,Bamberger Mahr's-Bru
433,70,Hell,49.89009857,10.90670013,Bamberger Mahr's-Bru
434,70,Pilsner,49.89009857,10.90670013,Bamberger Mahr's-Bru
435,70,Ungespundet Lager Hefetrub,49.89009857,10.90670013,Bamberger Mahr's-Bru
479,70,Weisse,49.89009857,10.90670013,Bamberger Mahr's-Bru
1018,71,Anniversary Ale,44.16360092,-93.99939728,Bandana Brewery
1014,71,Eagle Lake Pale Ale,44.16360092,-93.99939728,Bandana Brewery
1019,71,Kasota IPA,44.16360092,-93.99939728,Bandana Brewery
